,Unnamed: 0,gvkey,gvkeyx,from_date,thru_date,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic
3247,14458,162129,31855,2011/09/26,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MOSAIC CO,MOS
3248,14459,141359,31855,2011/10/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RESOURCES CONNECTION INC,RECN
3249,14460,188255,31855,2011/10/04,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FORTUNE BRANDS HOME & SECUR,FBHS
3250,14461,12236,31855,2011/10/04,2014/10/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MEASUREMENT SPECIALTIES INC,MEAS
3251,14462,177267,31855,2011/10/17,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TE CONNECTIVITY LTD,TEL
3252,14463,4881,31855,2011/10/20,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FRANKLIN ELECTRIC CO INC,FELE
3253,14464,189491,31855,2011/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,XYLEM INC,XYL
3254,14465,189490,31855,2011/11/01,2015/05/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EXELIS INC,XLS
3255,14466,190959,31855,2011/11/01,2017/11/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LUMOS NETWORKS CORP,LMOS
3256,14467,138402,31855,2011/11/07,2012/12/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OPNET TECHNOLOGIES INC,OPNT.1
3257,14468,15520,31855,2011/11/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SIGNET JEWELERS LTD,SIG
3258,14469,191255,31855,2011/11/22,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MARRIOTT VACATIONS WORLDWIDE,VAC
3259,14470,3497,31855,2011/11/23,2012/12/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COOPER INDUSTRIES PLC,CBE
3260,14471,184571,31855,2011/12/08,2014/07/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HIGHER ONE HOLDINGS INC,ONE.2
3261,14472,160893,31855,2011/12/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ENERSYS,ENS
3262,14473,31368,31855,2011/12/20,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HANMI FINANCIAL CORP,HAFC
3263,14474,199356,31855,2011/12/21,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRIPADVISOR INC,TRIP
3264,14475,187128,31855,2012/01/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WPX ENERGY INC,WPX
3265,14476,25030,31855,2012/01/17,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VIRTUS INVESTMENT PTNRS INC,VRTS
3266,14477,186773,31855,2012/01/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SUNCOKE ENERGY INC,SXC
3267,14478,180635,31855,2012/01/27,2019/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CLOUD PEAK ENERGY INC,CLDPQ
3268,14479,182308,31855,2012/01/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MEDIDATA SOLUTIONS INC,MDSO
3269,14480,264414,31855,2012/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MOMENTA PHARMACEUTICALS INC,MNTA
3270,14481,170527,31855,2012/02/06,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POST HOLDINGS INC,POST
3271,14482,14304,31855,2012/02/14,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AKORN INC,AKRX
3272,14483,184500,31855,2012/02/14,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CBOE GLOBAL MARKETS INC,CBOE
3273,14484,174313,31855,2012/02/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LEGACY TEX FINANCIAL GRP INC,LTXB
3274,14485,1274,31855,2012/03/06,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALLEGHANY CORP,Y
3275,14486,113490,31855,2012/03/14,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CROWN CASTLE INTL CORP,CCI
3276,14487,20019,31855,2012/03/27,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CVB FINANCIAL CORP,CVBF
3277,14488,66686,31855,2012/04/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ONESPAN INC,OSPN
3278,14489,174567,31855,2012/04/04,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INNOPHOS HOLDINGS INC,IPHS
3279,14490,14898,31855,2012/04/09,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,3D SYSTEMS CORP,DDD
3280,14491,177108,31855,2012/04/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CINEMARK HOLDINGS INC,CNK
3281,14492,182387,31855,2012/04/23,2014/07/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OPENTABLE INC,OPEN
3282,14493,63650,31855,2012/04/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPECTRUM PHARMACEUTICALS INC,SPPI
3283,14494,170841,31855,2012/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PHILLIPS 66,PSX
3284,14495,156861,31855,2012/05/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TEMPUR SEALY INTL INC,TPX
3285,14496,274165,31855,2012/05/16,2015/12/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GLOBE SPECIALTY METALS INC,GSM.3
3286,14497,6310,31855,2012/05/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KINDER MORGAN INC,KMI
3287,14498,62263,31855,2012/05/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALEXION PHARMACEUTICALS INC,ALXN
3288,14499,9273,31855,2012/06/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROYAL GOLD INC,RGLD
3289,14500,133504,31855,2012/06/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LUMINEX CORP,LMNX
3290,14501,185618,31855,2012/06/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SABRA HEALTH CARE REIT INC,SBRA
3291,14502,162449,31855,2012/06/28,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EXLSERVICE HOLDINGS INC,EXLS
3292,14503,184263,31855,2012/06/28,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QUINSTREET INC,QNST
3293,14504,65774,31855,2012/06/29,2012/07/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HOMEUSA INC,HSH.1
3294,14505,11756,31855,2012/07/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALEXANDER & BALDWIN INC,ALEX
3295,14506,150937,31855,2012/07/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SEAGATE TECHNOLOGY PLC,STX
3296,14507,9411,31855,2012/07/02,2014/08/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HILLSHIRE BRANDS CO,HSH
3297,14508,166061,31855,2012/07/06,2015/07/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROSETTA RESOURCES INC,ROSE.3
3298,14509,12413,31855,2012/07/18,2019/01/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ENGILITY HOLDINGS INC,EGL
3299,14510,2270,31855,2012/07/31,2019/04/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VALARIS PLC,VAL
3300,14511,133766,31855,2012/08/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HEALTHSTREAM INC,HSTM
3301,14512,179690,31855,2012/08/01,2016/02/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SOLARWINDS CORP,SWI
3302,14513,177943,31855,2012/08/06,2018/05/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DHI GROUP INC,DHX
3303,14514,27980,31855,2012/08/08,2016/04/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JARDEN CORP,JAH
3304,14515,294524,31855,2012/09/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LYONDELLBASELL INDUSTRIES NV,LYB
3305,14516,176592,31855,2012/09/19,2019/07/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HFF INC,HF
3306,14517,6100,31855,2012/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTERDIGITAL INC,IDCC
3307,14518,158742,31855,2012/10/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MARKETAXESS HOLDINGS INC,MKTX
3308,14519,14438,31855,2012/10/01,2016/05/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ADT CORP,ADT.4
3309,14520,63123,31855,2012/10/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GENESEE & WYOMING INC  -CL A,GWR
3310,14521,12978,31855,2012/10/02,2015/07/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KRAFT FOODS GROUP INC,KRFT
3311,14522,156617,31855,2012/10/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ACORDA THERAPEUTICS INC,ACOR
3312,14523,182701,31855,2012/10/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OFFICE PROPERTIES INCOME TR,OPI
3313,14524,3157,31855,2012/10/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COHERENT INC,COHR
3314,14525,5179,31855,2012/10/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GLATFELTER,GLT
3315,14526,65220,31855,2012/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CARRIZO OIL & GAS INC,CRZO
3316,14527,61487,31855,2012/11/28,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BANNER CORP,BANR
3317,14528,25774,31855,2012/11/28,2019/07/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ELECTRONICS FOR IMAGING INC,EFII
3318,14529,4016,31855,2012/12/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DOLLAR GENERAL CORP,DG
3319,14530,141459,31855,2012/12/12,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GARMIN LTD,GRMN
3320,14531,31203,31855,2012/12/14,2017/04/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STILLWATER MINING CO,SWC
3321,14532,122078,31855,2012/12/19,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NIC INC,EGOV
3322,14533,13619,31855,2012/12/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ABIOMED INC,ABMD
3323,14534,118122,31855,2012/12/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APTIV PLC,APTV
3324,14535,140759,31855,2012/12/24,2017/04/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,IXIA,XXIA
3325,14536,16101,31855,2013/01/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ABBVIE INC,ABBV
3326,14537,158791,31855,2013/01/02,2014/11/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PROCERA NETWORKS INC,PKT
3327,14538,23753,31855,2013/01/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DORMAN PRODUCTS INC,DORM
3328,14539,187766,31855,2013/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ERA GROUP INC,ERA
3329,14540,1414,31855,2013/02/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PRIMERICA INC,PRI
3330,14541,28295,31855,2013/02/14,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TITAN INTERNATIONAL INC,TWI
3331,14542,186336,31855,2013/02/20,2015/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,C&J ENERGY SERVICES INC,CJ
3332,14543,31692,31855,2013/02/20,2019/03/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MB FINANCIAL INC/MD,MBFI
3333,14544,61155,31855,2013/03/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ATLAS AIR WORLDWIDE HLDG INC,AAWW
3334,14545,108449,31855,2013/05/01,2014/08/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TAYLOR CAPITAL GROUP INC,TAYC
3335,14546,187041,31855,2013/05/01,2019/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FRANCESCAS HOLDINGS CORP,FRAN
3336,14547,17699,31855,2013/05/02,2017/06/28,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CST BRANDS INC,CST
3337,14548,185177,31855,2013/05/09,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CORESITE REALTY CORP,COR
3338,14549,13540,31855,2013/05/24,2017/04/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WHITEWAVE FOODS CO,WWAV
3339,14550,160211,31855,2013/05/31,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DOMINO'S PIZZA INC,DPZ
3340,14551,184715,31855,2013/06/03,2017/03/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TANGOE INC,TNGO
3341,14552,164664,31855,2013/06/03,2017/03/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CYNOSURE INC,CYNO
3342,14553,61745,31855,2013/06/03,2018/05/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,IMPAX LABORATORIES INC,IPXL
3343,14554,5073,31855,2013/06/07,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GENERAL MOTORS CO,GM
3344,14555,13721,31855,2013/06/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ZOETIS INC,ZTS
3345,14556,2615,31855,2013/06/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CALAMP CORP,CAMP
3346,14557,187105,31855,2013/06/26,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WAGEWORKS INC,WAGE
3347,14558,29164,31855,2013/06/26,2015/08/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ASSOCIATED ESTATES RLTY CORP,AEC
3348,14559,20747,31855,2013/06/27,2017/12/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TESCO CORP,TESO
3349,14560,18043,31855,2013/07/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEWS CORP,NWSA
3350,14561,18086,31855,2013/07/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MALLINCKRODT PLC,MNK
3351,14562,174744,31855,2013/07/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EVERCORE INC,EVR
3352,14563,100873,31855,2013/07/09,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NIELSEN HOLDINGS PLC,NLSN
3353,14564,30067,31855,2013/07/31,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AGREE REALTY CORP,ADC
3354,14565,64223,31855,2013/07/31,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DXP ENTERPRISES INC,DXPE
3355,14566,112626,31855,2013/08/12,2017/04/23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CARDINAL FINANCIAL CORP,CFNL
3356,14567,28347,31855,2013/08/27,2018/11/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FLOTEK INDUSTRIES INC,FTK
3357,14568,18498,31855,2013/09/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MURPHY USA INC,MUSA
3358,14569,3851,31855,2013/09/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DELTA AIR LINES INC,DAL
3359,14570,162560,31855,2013/09/19,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AXOS FINANCIAL INC,AX
3360,14571,13142,31855,2013/09/20,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CAPSTEAD MORTGAGE CORP,CMO
3361,14572,197956,31855,2013/09/27,2014/10/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ANNIE'S INC,BNNY
3362,14573,7882,31855,2013/09/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEWPARK RESOURCES,NR
3363,14574,18683,31855,2013/09/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SCIENCE APPLICATIONS INTL CP,SAIC
3364,14575,184392,31855,2013/10/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GREEN DOT CORP,GDOT
3365,14576,157954,31855,2013/10/02,2014/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SANTARUS INC,SNTS
3366,14577,179974,31855,2013/10/07,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HCI GROUP INC,HCI
3367,14578,185549,31855,2013/10/08,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN ASSETS TRUST INC,AAT
3368,14579,185518,31855,2013/10/16,2015/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GLOBAL BROKERAGE INC,GLBR
3369,14580,150481,31855,2013/10/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SAIA INC,SAIA
3370,14581,28338,31855,2013/10/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRANSOCEAN LTD,RIG
3371,14582,117161,31855,2013/11/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STERLING BANCORP,STL
3372,14583,162386,31855,2013/11/01,2018/09/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FTD COS INC,FTDCQ
3373,14584,287462,31855,2013/11/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FUTUREFUEL CORP,FF
3374,14585,28139,31855,2013/11/06,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SANMINA CORP,SANM
3375,14586,198058,31855,2013/11/13,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CAPRI HOLDINGS LTD,CPRI
3376,14587,12379,31855,2013/11/20,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERICAN WOODMARK CORP,AMWD
3377,14588,28209,31855,2013/11/27,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ANIKA THERAPEUTICS INC,ANIK
3378,14589,25937,31855,2013/11/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LIGAND PHARMACEUTICAL INC,LGND
3379,14590,316056,31855,2013/12/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALLEGION PLC,ALLE
3380,14591,28119,31855,2013/12/10,2018/08/27,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GGP INC,GGP
3381,14592,170617,31855,2013/12/23,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FACEBOOK INC,FB
3382,14593,181269,31855,2013/12/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GREEN PLAINS INC,GPRE
3383,14594,19402,31855,2014/01/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,G-III APPAREL GROUP LTD,GIII
3384,14595,61406,31855,2014/01/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RENAISSANCERE HOLDINGS LTD,RNR
3385,14596,16486,31855,2014/01/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BOISE CASCADE CO,BCC
3386,14597,180562,31855,2014/01/24,2018/06/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROADRUNNER TRANS SYSTEMS INC,RRTS
3387,14598,183377,31855,2014/01/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FORTINET INC,FTNT
3388,14599,174876,31855,2014/01/29,2016/02/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SIRONA DENTAL SYSTEMS INC,SIRO
3389,14600,19517,31855,2014/02/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ONE GAS INC,OGS
3390,14601,143912,31855,2014/02/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AXON ENTERPRISE INC,AAXN
3391,14602,181989,31855,2014/02/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,U S SILICA HOLDINGS INC,SLCA
3392,14603,19518,31855,2014/03/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KNOWLES CORP,KN
3393,14604,26016,31855,2014/03/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UNIVERSAL INSURANCE HLDGS,UVE
3394,14605,65021,31855,2014/03/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,8X8 INC,EGHT
3395,14606,179583,31855,2014/04/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FABRINET,FN
3396,14607,118081,31855,2014/04/02,2017/08/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALBANY MOLECULAR RESH INC,AMRI
3397,14608,160329,31855,2014/04/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALPHABET INC,GOOGL
3398,14609,12181,31855,2014/04/21,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,REPLIGEN CORP,RGEN
3399,14610,20430,31855,2014/05/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SLM CORP,SLM
3400,14611,1094,31855,2014/05/01,2018/10/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ACETO CORP,ACETQ
3401,14612,174049,31855,2014/05/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PGT INNOVATIONS INC,PGTI
3402,14613,180711,31855,2014/05/08,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROADCOM INC,AVGO
3403,14614,178539,31855,2014/05/12,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RETAIL OPPORTUNITY INVTS CP,ROIC
3404,14615,20344,31855,2014/05/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WASHINGTON PRIME GROUP INC,WPG
3405,14616,20235,31855,2014/06/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NOW INC,DNOW
3406,14617,20020,31855,2014/06/02,2014/12/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CIVEO CORP,CVEO
3407,14618,19582,31855,2014/06/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CARETRUST REIT INC,CTRE
3408,14619,22632,31855,2014/06/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LANNETT CO INC,LCI
3409,14620,19580,31855,2014/06/09,2018/01/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TIME INC,TIME
3410,14621,183963,31855,2014/06/23,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHESAPEAKE LODGING TRUST,CHSP
3411,14622,20502,31855,2014/06/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RAYONIER ADVANCED MATERIALS,RYAM
